DATE,HORIZON,ASSET_TYPE,ASSET,EXPECTED_RETURN
2017-09-30,1M,Equity Common Stock,VTR.N,0.1170778
2017-09-30,1M,Equity Common Stock,FL.N,-0.1074002
2017-09-30,1M,Equity Common Stock,VRSN.OQ,0.2951739
2017-09-30,1M,Equity Common Stock,VRTX.OQ,0.1331769
2017-09-30,1M,Equity Common Stock,VNO.N,0.0521503
2017-09-30,1M,Equity Common Stock,VMC.N,0.3565544
2017-09-30,1M,Equity Common Stock,WMT.N,0.0360161
2017-09-30,1M,Equity Common Stock,WBA.OQ,0.1570393
2017-09-30,1M,Equity Common Stock,WAT.N,0.3121205
2017-09-30,1M,Equity Common Stock,AGN.N,-0.0165123
2017-09-30,1M,Equity Common Stock,WDC.OQ,0.0172819
2017-09-30,1M,Equity Common Stock,EVRG.N,0.2349538
2017-09-30,1M,Equity Common Stock,WY.N,0.0591779
2017-09-30,1M,Equity Common Stock,WHR.N,0.1178385
2017-09-30,1M,Equity Common Stock,WMB.N,-0.0895109
2017-09-30,1M,Equity Common Stock,WEC.N,0.2234883
2017-09-30,1M,Equity Common Stock,XLNX.OQ,0.2571760
2017-09-30,1M,Equity Common Stock,XRX.N,0.0163234
2017-09-30,1M,Equity Common Stock,ZION.OQ,0.1996517
2017-09-30,1M,Equity Common Stock,CB.N,0.2463737
2017-09-30,1M,Equity Common Stock,JCI.N,0.0128656
2017-09-30,1M,Equity Common Stock,RCL.N,0.2329627
2017-09-30,1M,Equity Common Stock,AMT.N,0.2133602
2017-09-30,1M,Equity Common Stock,MCO.N,0.2242570
2017-09-30,1M,Equity Common Stock,DGX.N,0.2435626
2017-09-30,1M,Equity Common Stock,SRCL.OQ,-0.1635664
2017-09-30,1M,Equity Common Stock,PLD.N,0.2896049
2017-09-30,1M,Equity Common Stock,URI.N,0.1128403
2017-09-30,1M,Equity Common Stock,CNP.N,0.1263084
2017-09-30,1M,Equity Common Stock,NWL.N,0.1266310
2017-09-30,1M,Equity Common Stock,VAR.N,0.2020665
2017-09-30,1M,Equity Common Stock,BXP.N,0.0802720
2017-09-30,1M,Equity Common Stock,ESS.N,0.2189387
2017-09-30,1M,Equity Common Stock,ARE.N,0.2674434
2017-09-30,1M,Equity Common Stock,CHRW.OQ,0.0947674
2017-09-30,1M,Equity Common Stock,DISH.OQ,-0.0352938
2017-09-30,1M,Equity Common Stock,LLL.N,0.2414443
2017-09-30,1M,Equity Common Stock,MTD.N,0.4587498
2017-09-30,1M,Equity Common Stock,IRM.N,0.1087210
2017-09-30,1M,Equity Common Stock,SLG.N,0.0325537
2017-09-30,1M,Equity Common Stock,NI.N,0.2993741
2017-09-30,1M,Equity Common Stock,SWKS.OQ,0.2149036
2017-09-30,1M,Equity Common Stock,BAC.N,0.1738964
2017-09-30,1M,Equity Common Stock,AMZN.OQ,0.4230151
2017-09-30,1M,Equity Common Stock,NOV.N,-0.2056980
2017-09-30,1M,Equity Common Stock,RL.N,-0.1585141
2017-09-30,1M,Equity Common Stock,LNT.N,0.2610432
2017-09-30,1M,Equity Common Stock,CTL.N,-0.2442653
2017-09-30,1M,Equity Common Stock,CTSH.OQ,0.2227725
2017-09-30,1M,Equity Common Stock,CCI.N,0.1492087
2017-09-30,1M,Equity Common Stock,EBAY.OQ,0.1998780
2017-09-30,1M,Equity Common Stock,GS.N,0.1330180
2017-09-30,1M,Equity Common Stock,NVDA.OQ,0.6362259
2017-09-30,1M,Equity Common Stock,BKNG.OQ,0.1941847
2017-09-30,1M,Equity Common Stock,RSG.N,0.5205406
2017-09-30,1M,Equity Common Stock,UNM.N,0.1922738
2017-09-30,1M,Equity Common Stock,COST.OQ,0.2116803
2017-09-30,1M,Equity Common Stock,DVN.N,-0.0475099
2017-09-30,1M,Equity Common Stock,PKI.N,0.2677763
2017-09-30,1M,Equity Common Stock,TTWO.OQ,0.5510015
2017-09-30,1M,Equity Common Stock,AKAM.OQ,-0.0096786
2017-09-30,1M,Equity Common Stock,UPS.N,0.1519118
2017-09-30,1M,Equity Common Stock,JNPR.N,0.1223900
2017-09-30,1M,Equity Common Stock,RHT.N,0.3122866
2017-09-30,1M,Equity Common Stock,FLIR.OQ,0.1371245
2017-09-30,1M,Equity Common Stock,EW.N,0.2867437
2017-09-30,1M,Equity Common Stock,A.N,0.2317290
2017-09-30,1M,Equity Common Stock,BLK.N,0.1779684
2017-09-30,1M,Equity Common Stock,FFIV.OQ,0.0366042
2017-09-30,1M,Equity Common Stock,MET.N,0.0665536
2017-09-30,1M,Equity Common Stock,PKG.N,0.2355495
2017-09-30,1M,Equity Common Stock,SBAC.OQ,0.1421236
2017-09-30,1M,Equity Common Stock,F.N,-0.0829431
2017-09-30,1M,Equity Common Stock,AET.N,0.3238552
2017-09-30,1M,Equity Common Stock,FLR.N,-0.1547324
2017-09-30,1M,Equity Common Stock,GPN.N,0.4616486
2017-09-30,1M,Equity Common Stock,TPR.N,0.0821465
2017-09-30,1M,Equity Common Stock,RTN.N,0.3725622
2017-09-30,1M,Equity Common Stock,ALGN.OQ,0.5911997
2017-09-30,1M,Equity Common Stock,ANSS.OQ,0.2933997
2017-09-30,1M,Equity Common Stock,KMX.N,0.1992757
2017-09-30,1M,Equity Common Stock,ILMN.OQ,0.1029574
2017-09-30,1M,Equity Common Stock,ISRG.OQ,0.4849118
2017-09-30,1M,Equity Common Stock,FIS.N,0.2986679
2017-09-30,1M,Equity Common Stock,COL.N,0.2648978
2017-09-30,1M,Equity Common Stock,ZBH.N,0.0965350
2017-09-30,1M,Equity Common Stock,ACN.N,0.3184743
2017-09-30,1M,Equity Common Stock,ADS.N,0.0059680
2017-09-30,1M,Equity Common Stock,ANTM.N,0.2562521
2017-09-30,1M,Equity Common Stock,IVZ.N,-0.0024334
2017-09-30,1M,Equity Common Stock,EQIX.OQ,0.4803934
2017-09-30,1M,Equity Common Stock,GRMN.OQ,0.0468063
2017-09-30,1M,Equity Common Stock,MNST.OQ,0.2570739
2017-09-30,1M,Equity Common Stock,MDLZ.OQ,0.1141295
2017-09-30,1M,Equity Common Stock,PFG.OQ,0.1203162
2017-09-30,1M,Equity Common Stock,WLTW.OQ,0.2267903
2017-09-30,1M,Equity Common Stock,AAP.N,-0.0621746
2017-09-30,1M,Equity Common Stock,CNC.N,0.3068175
2017-09-30,1M,Equity Common Stock,PRU.N,0.1101744
2017-09-30,1M,Equity Common Stock,NFLX.OQ,0.2879281
2017-09-30,1M,Equity Common Stock,SJM.N,0.0558783
2017-09-30,1M,Equity Common Stock,NDAQ.OQ,0.3951073
2017-09-30,1M,Equity Common Stock,XEC.N,0.0085703
2017-09-30,1M,Equity Common Stock,WYNN.OQ,0.0159848
2017-09-30,1M,Equity Common Stock,CMCSA.OQ,0.2110527
2017-09-30,1M,Equity Common Stock,CME.OQ,0.3946139
2017-09-30,1M,Equity Common Stock,STX.OQ,-0.0469460
2017-09-30,1M,Equity Common Stock,LKQ.OQ,0.1798163
2017-09-30,1M,Equity Common Stock,NRG.N,0.0224862
2017-09-30,1M,Equity Common Stock,AIZ.N,0.2173646
2017-09-30,1M,Equity Common Stock,CBRE.N,0.1212847
2017-09-30,1M,Equity Common Stock,CRM.N,0.2189646
2017-09-30,1M,Equity Common Stock,RF.N,0.1755354
2017-09-30,1M,Equity Common Stock,WCG.N,0.3778420
2017-09-30,1M,Equity Common Stock,EXR.N,0.2159841
2017-09-30,1M,Equity Common Stock,GOOGL.OQ,0.2606058
2017-09-30,1M,Equity Common Stock,DLR.N,0.3331579
2017-09-30,1M,Equity Common Stock,FOXA.OQ,-0.0644828
2017-09-30,1M,Equity Common Stock,FOX.OQ,-0.0670315
2017-09-30,1M,Equity Common Stock,EXPE.OQ,0.2294725
2017-09-30,1M,Equity Common Stock,CF.N,-0.0551094
2017-09-30,1M,Equity Common Stock,AMP.N,0.0998842
2017-09-30,1M,Equity Common Stock,MA.N,0.3816878
2017-09-30,1M,Equity Common Stock,ICE.N,0.3231424
2017-09-30,1M,Equity Common Stock,UAA.N,-0.1823878
2017-09-30,1M,Equity Common Stock,CBS.N,0.0662539
2017-09-30,1M,Equity Common Stock,VIAB.OQ,-0.2071618
2017-09-30,1M,Equity Common Stock,CMG.N,-0.2013541
2017-09-30,1M,Equity Common Stock,UAL.OQ,0.1216752
2017-09-30,1M,Equity Common Stock,TDG.N,0.2457181
2017-09-30,1M,Equity Common Stock,IPGP.OQ,0.3551752
2017-09-30,1M,Equity Common Stock,HBI.N,-0.0025552
2017-09-30,1M,Equity Common Stock,WU.N,0.1182023
2017-09-30,1M,Equity Common Stock,BR.N,0.4585490
2017-09-30,1M,Equity Common Stock,DAL.N,0.1382507
2017-09-30,1M,Equity Common Stock,TEL.N,0.2496507
2017-09-30,1M,Equity Common Stock,DFS.N,0.0364856
2017-09-30,1M,Equity Common Stock,CXO.N,0.0584916
2017-09-30,1M,Equity Common Stock,ULTA.OQ,0.3113422
2017-09-30,1M,Equity Common Stock,MSCI.N,0.4811628
2017-09-30,1M,Equity Common Stock,PM.N,0.1743397
2017-09-30,1M,Equity Common Stock,V.N,0.4151782
2017-09-30,1M,Equity Common Stock,AWK.N,0.3275604
2017-09-30,1M,Equity Common Stock,DISCA.OQ,-0.1752558
2017-09-30,1M,Equity Common Stock,DISCK.OQ,-0.1950565
2017-09-30,1M,Equity Common Stock,AVGO.OQ,0.3960885
2017-09-30,1M,Equity Common Stock,VRSK.OQ,0.2328853
2017-09-30,1M,Equity Common Stock,MRK.N,0.0689126
2017-09-30,1M,Equity Common Stock,DG.N,0.1471706
2017-09-30,1M,Equity Common Stock,CHTR.OQ,0.3403226
2017-09-30,1M,Equity Common Stock,LYB.N,0.0037195
2017-09-30,1M,Equity Common Stock,CBOE.Z,0.4124586
2017-09-30,1M,Equity Common Stock,KMI.N,-0.1595438
2017-09-30,1M,Equity Common Stock,HCA.N,0.0863726
2017-09-30,1M,Equity Common Stock,NLSN.N,-0.0068495
2017-09-30,1M,Equity Common Stock,GM.N,0.1313066
2017-09-30,1M,Equity Common Stock,HII.N,0.3543811
2017-09-30,1M,Equity Common Stock,MPC.N,0.1375881
2017-09-30,1M,Equity Common Stock,FBHS.N,0.2971354
2017-09-30,1M,Equity Common Stock,XYL.N,0.3443215
2017-09-30,1M,Equity Common Stock,APTV.N,0.2155591
2017-09-30,1M,Equity Common Stock,TRIP.OQ,-0.1149693
2017-09-30,1M,Equity Common Stock,KORS.N,-0.0418634
2017-09-30,1M,Equity Common Stock,FLT.N,0.0680736
2017-09-30,1M,Equity Common Stock,FB.OQ,0.4296290
2017-09-30,1M,Equity Common Stock,PSX.N,0.0874975
2017-09-30,1M,Equity Common Stock,ABBV.N,0.2075232
2017-09-30,1M,Equity Common Stock,QRVO.OQ,0.1541532
2017-09-30,1M,Equity Common Stock,EVHC.N,0.0084577
